SID_MARCHE;ID_MARCHE;DS_MARCHE;SID_CATEGORIE;ID_CATEGORIE;DS_CATEGORIE;SID_FAMILLE;ID_FAMILLE;DS_FAMILLE
179;178;"CHARCUTERIE STAND";2691;696;"FE SEC ENTIER";9433;9646;"FE SAUCISSE DROITE SECHE"
184;900;"SELF-DISCOUNT";2049;922;"SD PARFUMERIE";9751;9260;"SD BAIN DOUCHE"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";13786;8130;"ENTRETIEN"
137;34;"BEBE LAYETTE";1469;875;"CONFECTION BEBE FILLE";10489;1574;"POLOS MANCHES LONGUES"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10967;2008;"BUNDLE CLAVIER SOURIS SANS FIL"
144;104;"GROS ELECTRO";1556;111;"CHAUFFAGE ELECTRIQUE";7202;6851;"SECHE-SERVIETTE"
163;70;"BEAUTE PARFUMERIE";1833;124;"COTONS ET LINGETTES";8755;912;"COTONS A DEMAQUILLER"
170;90;"FROMAGE STAND";2519;64;"FE CHEVRE ET BREBIS";13554;7880;"FE CHEVRE ET BREBIS BIO"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1803;600;"CONSERVES DE LEGUMES";13151;7447;"HARICOTS PLATS"
183;188;"FRUITS ET LEGUMES FRAIS";2035;949;"AGRUMES";9642;411;"CLEMENTINE"
174;125;"CREMERIE";2607;361;"DESSERTS CLASSIQUES";9325;79;"MOUSSE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2029;393;"SOUPES";10262;1935;"SOUPES CHAUDES"
231;64;"JARDIN LS";1632;520;"OUTILLAGE";12299;6512;"TAILLANDERIE"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";13247;7553;"CHAT - MANGER"
179;178;"CHARCUTERIE STAND";2691;696;"FE SEC ENTIER";13668;7994;"FE SAUCISSE COURBE SECHE"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9692;9201;"SD PANIFICATION"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9836;8823;"LIVRAISON COURSES"
137;34;"BEBE LAYETTE";1471;241;"SOUS VETEMENT BEBE";10529;1812;"BONNET NOUVEAU NE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10964;2011;"GAMING JOYSTICK"
144;104;"GROS ELECTRO";1563;692;"LAVE LINGE";11039;3553;"LAVE LINGE FRONT ENTRE 6 - 9KG"
163;70;"BEAUTE PARFUMERIE";1834;625;"ACCESSOIRES";8770;721;"ACCESS MAQUILLAGE MIROIRS"
170;90;"FROMAGE STAND";2519;64;"FE CHEVRE ET BREBIS";9140;50;"FE CHEVRE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1803;600;"CONSERVES DE LEGUMES";8662;593;"ASPERGES"
183;188;"FRUITS ET LEGUMES FRAIS";2027;116;"AIL OIGNON ECHALOTE";9623;9721;"OIGNON"
174;125;"CREMERIE";2607;361;"DESSERTS CLASSIQUES";12807;7092;"SEMOULE AU LAIT"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2170;93;"AIDE CULINAIRE";11784;5002;"EPICES"
231;64;"JARDIN LS";2536;158;"PISCINE APPOINT CHIMIE ACCESS";11916;6127;"ACCESSOIRES PISCINE"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";8798;905;"CHAT - JOUER"
179;178;"CHARCUTERIE STAND";2691;696;"FE SEC ENTIER";13667;7993;"FE CHORIZO ENTIER"
184;900;"SELF-DISCOUNT";2049;922;"SD PARFUMERIE";9747;9256;"SD RASAGE"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";13789;8133;"INSTALLATION TX INTERM"
137;34;"BEBE LAYETTE";1471;241;"SOUS VETEMENT BEBE";10526;1787;"BRASSIERE NOUVEAU NE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10137;1779;"SACOCHE"
144;104;"GROS ELECTRO";1561;688;"REFRIGERATEUR";7234;6849;"REFRIGERATEUR TABLE TOP"
163;70;"BEAUTE PARFUMERIE";1825;245;"PRODUITS DU MONDE";8735;1160;"PDTS MONDE CORPS"
170;90;"FROMAGE STAND";2668;578;"ACCESSOIRES";9137;4978;"ACCESSOIRES"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1803;600;"CONSERVES DE LEGUMES";13147;7443;"CELERI"
183;188;"FRUITS ET LEGUMES FRAIS";2034;865;"POMME POIRE";11795;5043;"POIRE A CUIRE"
174;125;"CREMERIE";2607;361;"DESSERTS CLASSIQUES";12802;7087;"ILE FLOTTANTE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2453;821;"APERO RECEPTION";9645;4100;"OLIVES"
231;64;"JARDIN LS";2534;153;"POTERIE,DECO.,FLEURS ARTIF.";7625;5252;"POTS A RESERVE D'EAU"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";13244;7550;"CHAT - URNE FUNERAIRE"
179;178;"CHARCUTERIE STAND";2691;696;"FE SEC ENTIER";13669;7995;"FE JAMBON CRU PIECE"
184;900;"SELF-DISCOUNT";2049;922;"SD PARFUMERIE";9750;9259;"SD SOIN DES CHEVEUX"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";13787;8131;"FORMATION - MISE EN SERVICE"
137;34;"BEBE LAYETTE";1470;242;"VETEMENT NUIT BEBE";6793;3441;"SURPYJAMA - ROBE DE CHAMBRE"
204;37;"MULTIMEDIA ACCESSOIRES";2389;423;"ACCESSOIRES/PERIPH TABLETTE";11292;3835;"CLAVIER"
144;104;"GROS ELECTRO";1568;704;"FOURS";7279;8652;"FOUR ENCAST CONVEC PYROLYSE"
163;70;"BEAUTE PARFUMERIE";1825;245;"PRODUITS DU MONDE";9944;1081;"PDTS MONDE HENNE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1803;600;"CONSERVES DE LEGUMES";13155;7453;"PETITS POIS"
183;188;"FRUITS ET LEGUMES FRAIS";2034;865;"POMME POIRE";9661;229;"COING"
174;125;"CREMERIE";2607;361;"DESSERTS CLASSIQUES";9321;75;"LIEGEOIS"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2453;821;"APERO RECEPTION";9677;9602;"RETRAIT E-COMMERCE"
231;64;"JARDIN LS";2534;153;"POTERIE,DECO.,FLEURS ARTIF.";7629;5256;"POTS TERRE CUITE"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";13246;7552;"CHAT - TOILETTER"
179;178;"CHARCUTERIE STAND";2692;701;"FE CHARCUTERIE APERITIF";13673;7999;"FE CHIFFONADE"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9695;9204;"SD FRUITS AU SIROP"
187;84;"SERVICES";2710;764;"REPARATION SAV";13802;8146;"REPARATION MOTOCULTURE"
137;34;"BEBE LAYETTE";1472;244;"CHAUSSETTES & COLLANT BEBE";6800;3444;"MI BAS (GENOUX)"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";7424;5140;"WEBCAM NON HD"
144;104;"GROS ELECTRO";1560;685;"MICRO ONDES";7227;8615;"MO MULTIFONCTIONS"
163;70;"BEAUTE PARFUMERIE";1825;245;"PRODUITS DU MONDE";9943;1037;"PDTS MONDE VISAGE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2508;16;"PRODUITS DU MONDE";11825;6033;"ESPAGNE QUOTIDIEN"
183;188;"FRUITS ET LEGUMES FRAIS";2034;865;"POMME POIRE";9639;216;"POMME A CUIRE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2026;59;"SALADES EN SACHET ET CRUDITES";9619;4113;"LAITUE"
231;64;"JARDIN LS";2534;153;"POTERIE,DECO.,FLEURS ARTIF.";8266;5207;"FLEURS ARTIF. TIGE - PIQUETS"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";8799;907;"CHAT - SOIGNER"
179;178;"CHARCUTERIE STAND";2692;701;"FE CHARCUTERIE APERITIF";13675;8002;"FE MINI SAUCISSONS SECS"
184;900;"SELF-DISCOUNT";2054;964;"SD BOULANGERIE";9787;9296;"SD VIENNOISERIE"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9843;5360;"AUTRES SERVICES PAYANTS"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";6769;1191;"TSHIRT MANCHES LONGUES"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";7462;4107;"2 ENCEINTES PC"
144;104;"GROS ELECTRO";2313;11;"LAVE LINGE SECHANT";7250;4686;"LAVE LINGE SECHANT CHT DESSUS"
163;70;"BEAUTE PARFUMERIE";1825;245;"PRODUITS DU MONDE";8745;943;"PDTS MONDE CAPILLAIRE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1800;629;"CONSERVES DE POISSON";8650;579;"SARDINES ENTIERES"
183;188;"FRUITS ET LEGUMES FRAIS";2034;865;"POMME POIRE";9653;207;"POIRE A CROQUER"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2026;59;"SALADES EN SACHET ET CRUDITES";11769;4889;"MONO SALADES"
231;64;"JARDIN LS";1637;525;"TRAITEMENT ENGRAIS NUISIBLES";7616;9022;"ENGRAIS PLANTES INT TX PLEIN"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";13248;7554;"CHAT - LITIERE"
179;178;"CHARCUTERIE STAND";2692;701;"FE CHARCUTERIE APERITIF";13671;7997;"FE CHARCUTERIE A TARTINER"
184;900;"SELF-DISCOUNT";2054;964;"SD BOULANGERIE";9786;9295;"SD PAIN"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";13788;8132;"INSTALLATION TX PLEIN"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";10453;1531;"PANTACOURT - CORSAIRE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10138;1915;"CLAVER AVEC FIL"
144;104;"GROS ELECTRO";2312;9;"ACCESS ET CONSO ENTRET. SURF";10795;2153;"SACS ASPIRATEUR"
163;70;"BEAUTE PARFUMERIE";1834;625;"ACCESSOIRES";13339;7663;"BANDEAUX ET BARRETTES"
239;74;"EPICERIE SALEE DU QUOTIDIEN";2631;474;"PUREE-RIZ -LEGUMES SECS";8576;611;"RIZ A POELER"
183;188;"FRUITS ET LEGUMES FRAIS";2495;182;"LEGUMES EXOTIQUES";11728;4828;"LEGUMES EXO ASIATIQUES"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2453;821;"APERO RECEPTION";9675;348;"FRUITS SECS APERITIF"
231;64;"JARDIN LS";1637;525;"TRAITEMENT ENGRAIS NUISIBLES";7615;9021;"ANTI NUISIBLES TX PLEIN"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";13245;7551;"CHAT - TRAITER ENVIRONNEMENT"
179;178;"CHARCUTERIE STAND";2692;701;"FE CHARCUTERIE APERITIF";13670;7996;"FE AUTRE CHARCUTERIE APERITIF"
184;900;"SELF-DISCOUNT";2054;964;"SD BOULANGERIE";9788;9297;"SD PATISSERIE"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9832;7590;"LIVRAISON SON"
137;34;"BEBE LAYETTE";1470;242;"VETEMENT NUIT BEBE";10516;1631;"COMBICOURT"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10139;1916;"BUNDLE CLAVIER SOURIS AVEC FIL"
144;104;"GROS ELECTRO";1577;697;"CODIFICATION EXCEPTIONNELLE";7331;6884;"CODIFICATION EXCEPTIONNELLE"
163;70;"BEAUTE PARFUMERIE";1836;683;"MAQUILLAGE";8769;719;"MAQUILLAGE CORPS"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1790;631;"PLATS CUISINES";8638;1147;"PLATS FAMILIAUX PDT"
183;188;"FRUITS ET LEGUMES FRAIS";2495;182;"LEGUMES EXOTIQUES";10261;1934;"LEGUMES EXO AFRO ANTILLAIS"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2453;821;"APERO RECEPTION";9644;191;"DIPS DE LEGUMES"
231;64;"JARDIN LS";2536;158;"PISCINE APPOINT CHIMIE ACCESS";11921;6133;"TUYAUX & DEVIDOIRS"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";8800;909;"CHAT - SE DEPLACER"
179;178;"CHARCUTERIE STAND";2692;701;"FE CHARCUTERIE APERITIF";13672;7998;"FE SAUCISSE COCKTAIL"
184;900;"SELF-DISCOUNT";2054;964;"SD BOULANGERIE";13484;7810;"SD DIVERS BOULANGERIE"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9833;8055;"LIVRAISON MEUBLE"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";10449;1527;"COMBINAISON MANCHES LONGUES"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";11311;3867;"MALETTE ET ETUIS CD ET DVD"
163;70;"BEAUTE PARFUMERIE";1831;672;"PARFUMS ET EAU COLOGNE";8751;965;"EAU DE COLOGNE"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1790;631;"PLATS CUISINES";8627;549;"PLATS INDIVIDUELS PATES"
183;188;"FRUITS ET LEGUMES FRAIS";2495;182;"LEGUMES EXOTIQUES";11727;4827;"AUTRES LEGUMES EXOTIQUES"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2452;819;"ACCOMPAGNEMENTS";9621;264;"LEGUMES SECS"
231;64;"JARDIN LS";1638;527;"TERREAU, AMENDEMENTS, PAILLAGE";12327;6540;"PAILLAGE"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";8796;903;"CHAT - DORMIR"
179;178;"CHARCUTERIE STAND";2692;701;"FE CHARCUTERIE APERITIF";13674;8000;"FE SAUCISSON SEC TRANCHE"
184;900;"SELF-DISCOUNT";2049;922;"SD PARFUMERIE";9752;9261;"SD COTON"
187;84;"SERVICES";2710;764;"REPARATION SAV";13797;8141;"REPARATION JEUX VIDEO"
137;34;"BEBE LAYETTE";1472;244;"CHAUSSETTES & COLLANT BEBE";6799;3437;"COLLANTS"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10966;2009;"TABLETTE GRAPHIQUE"
163;70;"BEAUTE PARFUMERIE";2724;915;"SOLAIRE";13334;7658;"AUTO-BRONZANTS"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1790;631;"PLATS CUISINES";13073;7368;"PLATS INDIVIDUELS POISSON"
183;188;"FRUITS ET LEGUMES FRAIS";2490;944;"LEGUMES POUR ENTREE";11707;4786;"RADIS"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2453;821;"APERO RECEPTION";9616;241;"ASSORTIMENTS LEGUMES APERITIF"
231;64;"JARDIN LS";1638;527;"TERREAU, AMENDEMENTS, PAILLAGE";12326;6539;"AMENDEMENTS"
230;60;"ANIMALERIE ACCESSOIRES";2640;503;"ACCESSOIRES CHAT";8797;904;"CHAT - ACCESSOIRES LITIERE"
179;178;"CHARCUTERIE STAND";2691;696;"FE SEC ENTIER";9436;9649;"FE SAUCISSON SEC ENTIER"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9696;9205;"SD PATISSERIE INDUSTRIELLE"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9845;5359;"TIMBRES POSTE"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";10452;1530;"LEGGING COURT"
204;37;"MULTIMEDIA ACCESSOIRES";2389;423;"ACCESSOIRES/PERIPH TABLETTE";11296;3841;"FILM PROTECTION ECRAN"
163;70;"BEAUTE PARFUMERIE";2724;915;"SOLAIRE";13335;7659;"APRES SOLEIL"
239;74;"EPICERIE SALEE DU QUOTIDIEN";1790;631;"PLATS CUISINES";8628;551;"PLATS FAM BISTROT ET TERROIRS"
183;188;"FRUITS ET LEGUMES FRAIS";2490;944;"LEGUMES POUR ENTREE";10267;1941;"CONCOMBRE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2026;59;"SALADES EN SACHET ET CRUDITES";11770;4892;"MELANGES SALADE/CRUDITES"
231;64;"JARDIN LS";1632;520;"OUTILLAGE";12304;6517;"METEOROLOGIE"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";8790;794;"RONGEURS - CAGES ET ACCESS"
179;178;"CHARCUTERIE STAND";2698;713;"VA VIANDE ET ROTI CUITS";13717;8050;"VA ROTI DE PORC"
184;900;"SELF-DISCOUNT";2053;963;"SD SURGELES";9781;9290;"SD SURGELE LEGUMES - PDT"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9831;7563;"LIVRAISON GROS ELECTRO"
137;34;"BEBE LAYETTE";1470;242;"VETEMENT NUIT BEBE";6792;3420;"DORS-BIEN"
204;37;"MULTIMEDIA ACCESSOIRES";2389;423;"ACCESSOIRES/PERIPH TABLETTE";11290;3829;"ACCESSOIRES DIVERS"
163;70;"BEAUTE PARFUMERIE";2724;915;"SOLAIRE";13333;7657;"PROTECTION SOLAIRE"
183;188;"FRUITS ET LEGUMES FRAIS";2490;944;"LEGUMES POUR ENTREE";10266;1940;"AVOCAT"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2170;93;"AIDE CULINAIRE";11781;4984;"HERBES FRAICHES"
231;64;"JARDIN LS";2536;158;"PISCINE APPOINT CHIMIE ACCESS";7639;4675;"PISCINES AUTOPORTANTES"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";8794;901;"RONGEURS - LITIERE TX PLEIN"
179;178;"CHARCUTERIE STAND";1971;938;"FE JAMBON CUIT";13771;8115;"FE JAMBON RECETTE"
184;900;"SELF-DISCOUNT";2055;965;"SD TRAITEUR";9792;9316;"SD TARTES ET PIZZAS"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9844;5358;"CARTES TELEPHONIQUES"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";10435;1505;"POLOS MANCHES LONGUES"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";6915;7582;"AUTRES ACCESSOIRES"
183;188;"FRUITS ET LEGUMES FRAIS";2490;944;"LEGUMES POUR ENTREE";9670;341;"MINI LEGUMES"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2026;59;"SALADES EN SACHET ET CRUDITES";11767;4879;"MACHE"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";7524;7149;"DESSERTE CHARIOT BAR"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";8791;796;"RONGEURS - ALIMENTS"
179;178;"CHARCUTERIE STAND";2526;79;"FE CHARCUTERIE SECHE TRANCHEE";13663;7989;"FE CHARCUTERIE SECHE ITALIE"
184;900;"SELF-DISCOUNT";2055;965;"SD TRAITEUR";9794;9318;"SD SNACKING"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9829;8818;"LIVRAISON BAZAR"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";6781;1185;"MAILLOT DE BAIN GARCON"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";11309;3865;"BESACE"
183;188;"FRUITS ET LEGUMES FRAIS";2490;944;"LEGUMES POUR ENTREE";11708;4787;"BETTERAVE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2026;59;"SALADES EN SACHET ET CRUDITES";9620;4114;"PETITES FEUILLES"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";12333;6546;"SET BALCON BOIS"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";13249;7555;"RONGEURS - SOINS"
179;178;"CHARCUTERIE STAND";2526;79;"FE CHARCUTERIE SECHE TRANCHEE";9435;9648;"FE MICHE ET PAVE TRANCHES"
184;900;"SELF-DISCOUNT";2049;922;"SD PARFUMERIE";9749;9258;"SD PARF. ALCOOLIQUE"
187;84;"SERVICES";2710;764;"REPARATION SAV";13795;8139;"REPARATION PHOTO"
137;34;"BEBE LAYETTE";1464;243;"CONFECTION NOUVEAU NE";6766;1180;"ROBE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";11004;2006;"CLAVIER SANS FIL"
183;188;"FRUITS ET LEGUMES FRAIS";2128;119;"RETRAIT E-COMMERCE";10108;1649;"RETRAIT E-COMMERCE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2170;93;"AIDE CULINAIRE";11780;4977;"SAUCES POUR SALADES"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";7522;5284;"MOBILIER ENFANT"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";8793;828;"RONGEURS - LITIERE TX INTERM."
179;178;"CHARCUTERIE STAND";2697;712;"VA JAMBON CUIT";13710;8043;"VA JAMBON NATURE PARIS/CHOIX"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9699;9208;"SD CHOCOLAT TAUX PLEIN"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9842;5357;"JETONS CADDIES"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";10422;1498;"ECHARPE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";7456;2226;"TAPIS DE SOURIS"
183;188;"FRUITS ET LEGUMES FRAIS";2497;291;"CONDIMENT";11749;4859;"GINGEMBRE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2451;818;"FRUITS CRUS DECOUPES";11621;4568;"FRUITS CRUS DECOUPES"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";7526;9054;"ACCESSOIRES DE MOBILIER"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";10248;1960;"RONGEURS - ALIMENTS TX INTERM."
179;178;"CHARCUTERIE STAND";2697;712;"VA JAMBON CUIT";13708;8040;"VA JAMBON RECETTE"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9704;9213;"SD SAISON. CHOCOLAT TX REDUIT"
187;84;"SERVICES";2708;762;"SERVICES AU CLIENT";9838;5362;"PHOTOCOPIES"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";10420;1496;"CASQUETTE"
204;37;"MULTIMEDIA ACCESSOIRES";2389;423;"ACCESSOIRES/PERIPH TABLETTE";11294;3839;"CHARGEUR-CONNECTIQUE"
183;188;"FRUITS ET LEGUMES FRAIS";2025;57;"FRUITS BIO";11764;4876;"FRUITS A COQUE BIO"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2453;821;"APERO RECEPTION";11623;4573;"PISTACHES"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";12328;6541;"LITS BAINS DE SOLEIL RESINE"
230;60;"ANIMALERIE ACCESSOIRES";1844;327;"RONGEURS";8795;902;"RONGEURS - TRANSPORT"
179;178;"CHARCUTERIE STAND";2697;712;"VA JAMBON CUIT";13707;8039;"VA JAMBON DE VOLAILLE"
184;900;"SELF-DISCOUNT";2045;908;"SD EPICERIE SUCREE";9710;9219;"SD DESSERT ENTREMET"
187;84;"SERVICES";2710;764;"REPARATION SAV";13798;8142;"REPARATION JEUX JOUETS"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";10426;1502;"MAILLOT DE BAIN FILLE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10981;2003;"SUPPORT VENTILE"
183;188;"FRUITS ET LEGUMES FRAIS";2033;833;"TOMATE";9636;265;"TOMATE"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2029;393;"SOUPES";11791;5033;"SOUPES FROIDES"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";7557;9033;"OCCULTATION ET ACCESSOIRES"
230;60;"ANIMALERIE ACCESSOIRES";2639;496;"NOUVEAUX ANIMAUX DE COMPAGNIE";13242;7548;"NOUVX ANIMAUX - ACCESSOIRES"
145;105;"TEXTILE DE MAISON";1578;117;"LINGE DE LIT";12381;6594;"PARURE HC 200X200"
187;84;"SERVICES";2078;165;"SACHETS DE CAISSES";9837;8827;"SACHETS DE CAISSES"
137;34;"BEBE LAYETTE";1471;241;"SOUS VETEMENT BEBE";10527;1799;"PANTALON A PIEDS NOUVEAU NE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10977;1999;"PROTECTION DISQUE DUR"
183;188;"FRUITS ET LEGUMES FRAIS";2025;57;"FRUITS BIO";11761;4873;"MELON PASTEQUE BIO"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2450;815;"FRUITS SECS A GRIGNOTER";11616;4546;"SUPERS FRUITS (CRANBERRY...)"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";12336;6549;"SET BALCON AUTRES MATIERES"
230;60;"ANIMALERIE ACCESSOIRES";2639;496;"NOUVEAUX ANIMAUX DE COMPAGNIE";13243;7549;"NOUVX ANIMAUX - ALIMENTS"
145;105;"TEXTILE DE MAISON";1578;117;"LINGE DE LIT";12373;6586;"HOUSSE DE COUETTE 140X200"
187;84;"SERVICES";2710;764;"REPARATION SAV";13791;8135;"REPARATION AUTRES PRODUITS"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";6759;3402;"CHAPEAU - BOB"
204;37;"MULTIMEDIA ACCESSOIRES";2391;442;"CODIFICATION EXCEPTIONNELLE";11297;3847;"CODIFICATION EXCEPTIONNELLE"
183;188;"FRUITS ET LEGUMES FRAIS";2025;57;"FRUITS BIO";11760;4872;"FRUITS ETE BIO"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2450;815;"FRUITS SECS A GRIGNOTER";11613;4509;"NOISETTES A GRIGNOTER"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";7520;5265;"PARASOLS"
230;60;"ANIMALERIE ACCESSOIRES";2639;496;"NOUVEAUX ANIMAUX DE COMPAGNIE";13240;7546;"TORTUES"
145;105;"TEXTILE DE MAISON";1578;117;"LINGE DE LIT";12372;6585;"DRAP PLAT AUTRE TAILLE"
187;84;"SERVICES";2710;764;"REPARATION SAV";13801;8145;"REPARATION BRICOLAGE"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";6760;3423;"BONNET - CAGOULE"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";7452;1847;"CASQUE MULTIMEDIA"
183;188;"FRUITS ET LEGUMES FRAIS";2025;57;"FRUITS BIO";11759;4871;"KIWI BIO"
209;41;"FRUITS ET LEGUMES NEGOCE LS";2448;813;"JUS DE FRUITS FRAIS";9630;1118;"JUS DE FRUITS MELANGES"
231;64;"JARDIN LS";1640;526;"PETIT MOBILIER OCCULT";12331;6544;"FAUTEUILS DETENTE"
145;105;"TEXTILE DE MAISON";1578;117;"LINGE DE LIT";12380;6593;"PARURE HC 140X200"
187;84;"SERVICES";2710;764;"REPARATION SAV";13803;8147;"REPARATION VELO"
137;34;"BEBE LAYETTE";1461;240;"ACCESSOIRES BEBE";10423;1499;"MOUFLES - GANTS"
204;37;"MULTIMEDIA ACCESSOIRES";2136;78;"ACCESSOIRES/PERIPH PC";10975;1997;"SAC A DOS"
